,Id,MSSubClass,MSZoning,LogLotFrontage,LogLotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,Log1stFlrSF,X2ndFlrSF,LowQualFinSF,LogGrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LogSalePrice,TotalSF,CostPerSF
1288,1288,20,RL,1.443172,2.351858,Pave,None,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,6,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621,TA,Gd,CBlock,TA,TA,Ex,Rec,812,Unf,0,812,1624,GasA,Fa,Y,SBrkr,1.996935,0,0,1.996935,0,1,2,0,4,1,TA,7,Typ,0,None,Attchd,1964,Unf,2,390,TA,TA,N,168,198,0,0,0,0,None,None,None,0,6,2006,WD,Normal,2.497722,7.366445,120.1011
1289,1289,120,RL,1.305323,2.156621,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,9,2000,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,TA,GLQ,1158,Unf,0,343,1501,GasA,Ex,Y,SBrkr,2.003366,0,0,2.003366,1,0,2,0,2,1,Ex,5,Typ,1,0,Attchd,2000,Fin,2,499,TA,TA,Y,212,59,0,0,0,0,None,None,None,0,10,2009,WD,Normal,2.528555,7.41397,167.5708
1290,1290,60,RL,1.493881,2.231255,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,9,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1085,1085,GasA,Ex,Y,SBrkr,1.948918,850,0,2.026277,0,0,2,1,3,1,Ex,8,Typ,1,2,BuiltIn,2006,Fin,3,753,TA,TA,Y,177,74,0,0,0,0,None,None,None,0,10,2006,New,Partial,2.529411,7.585789,142.6396
1291,1291,80,RL,1.443172,2.257042,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,6,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86,TA,TA,PConc,TA,TA,Ex,GLQ,1014,Unf,0,138,1152,GasA,TA,Y,SBrkr,1.952922,0,0,1.952922,1,0,1,0,3,1,TA,6,Typ,1,2,Attchd,1964,RFn,2,484,TA,TA,Y,227,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,2.493494,7.049255,156.684
1292,1292,160,RM,1.113344,2.005061,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,6,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268,TA,TA,CBlock,TA,TA,TA,ALQ,231,Unf,0,399,630,GasA,TA,Y,SBrkr,1.863416,672,0,1.970137,0,0,2,1,3,1,TA,6,Typ,0,None,Detchd,1972,Unf,1,264,TA,TA,Y,185,0,0,0,0,0,None,None,None,0,2,2009,WD,Normal,2.458825,7.171657,91.78187
1293,1293,70,RM,1.409607,2.174163,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,6,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,Stone,TA,TA,TA,Unf,0,Unf,0,994,994,GasA,TA,N,SBrkr,1.978016,994,0,2.050462,0,0,2,0,4,2,TA,11,Min2,0,None,Attchd,1985,RFn,1,432,TA,TA,Y,0,287,0,0,0,0,None,None,None,0,12,2009,WD,Normal,2.449732,7.771489,45.3204
1294,1294,60,RL,1.471717,2.221835,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,8,1976,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,TA,GLQ,194,Unf,0,638,832,GasA,TA,Y,SBrkr,1.905658,832,0,2.003772,0,0,2,1,4,1,TA,8,Typ,1,None,Attchd,1976,RFn,2,528,TA,TA,Y,0,28,0,0,259,0,None,GdWo,None,0,3,2006,WD,Normal,2.484981,7.41698,97.89663
1295,1295,20,RL,1.409607,2.198165,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,6,1990,Hip,CompShg,WdShing,Plywood,None,0,TA,TA,CBlock,TA,TA,TA,Rec,167,Unf,0,697,864,GasA,TA,Y,SBrkr,1.911256,0,0,1.911256,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1957,Unf,2,572,TA,TA,N,0,0,0,0,0,0,None,None,None,0,4,2006,WD,Normal,2.455537,6.761573,133.1019
1296,1296,20,RL,1.446565,2.201215,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,6,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168,TA,TA,CBlock,TA,TA,Ex,BLQ,1016,Unf,0,36,1052,GasA,Gd,Y,SBrkr,1.939957,0,0,1.939957,1,0,1,1,3,1,TA,5,Typ,0,None,Attchd,1968,RFn,1,288,TA,TA,Y,356,0,0,0,0,0,None,GdWo,None,0,11,2006,WD,Normal,2.471368,6.958448,131.654
1297,1297,20,RL,1.477511,2.205091,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,6,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148,TA,Gd,CBlock,TA,TA,Gd,ALQ,776,Unf,0,344,1120,GasA,Gd,Y,SBrkr,1.949931,0,0,1.949931,1,0,2,0,3,1,TA,6,Typ,0,None,Attchd,1963,RFn,2,525,TA,TA,Y,192,20,123,0,0,0,None,MnPrv,None,0,12,2008,WD,Normal,2.48083,7.028201,137.4113
1298,1298,180,RM,1.268453,2.105269,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,7,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82,TA,TA,PConc,Gd,TA,Fa,GLQ,547,Unf,0,0,547,GasA,Gd,Y,SBrkr,1.942659,0,0,1.942659,1,0,2,0,2,1,TA,5,Typ,0,None,Basment,2005,Fin,2,525,TA,TA,Y,0,44,0,0,0,0,None,None,None,0,6,2006,New,Partial,2.472277,6.977281,130.597
1299,1299,60,RL,1.748539,2.403775,Pave,None,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2,2008,Hip,ClyTile,Stucco,Stucco,Stone,796,Ex,TA,PConc,Ex,TA,Fa,GLQ,5644,Unf,0,466,6110,GasA,Ex,Y,SBrkr,2.134594,950,0,2.15617,2,0,2,1,3,1,Ex,12,Typ,3,2,Attchd,2008,Fin,2,1418,TA,TA,Y,214,292,0,0,0,480,Gd,None,None,0,1,2008,New,Partial,2.483483,8.637994,28.35874
1300,1300,20,RL,1.462674,2.188594,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,6,1994,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,TA,LwQ,340,Rec,906,0,1246,GasA,Ex,Y,SBrkr,1.963988,0,0,1.963988,1,0,1,1,3,1,Gd,6,Typ,0,None,Attchd,1959,RFn,1,305,TA,TA,Y,218,0,0,0,0,0,None,GdPrv,None,0,5,2010,WD,Normal,2.480288,7.127694,123.5955
1301,1301,60,RL,1.443172,2.228268,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,8,1999,Gable,CompShg,VinylSd,VinylSd,None,344,Gd,TA,PConc,Gd,TA,TA,GLQ,694,Unf,0,284,978,GasA,Ex,Y,SBrkr,1.933366,978,0,2.027143,0,0,2,1,3,1,Gd,9,Typ,1,None,Attchd,1999,Fin,2,490,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2009,WD,Normal,2.511537,7.592366,113.4644
1302,1302,70,RL,1.443172,2.188594,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,7,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,TA,BLQ,547,Unf,0,224,771,GasA,Fa,Y,SBrkr,1.890709,741,0,1.989136,0,0,1,0,3,1,Gd,7,Typ,2,2,Attchd,1942,Unf,1,213,TA,TA,P,0,0,0,0,224,0,None,None,None,0,11,2009,WD,Normal,2.492108,7.309212,118.8086
1303,1303,60,RL,1.508908,2.221621,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,9,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391,Gd,TA,PConc,Gd,TA,TA,GLQ,740,Unf,0,425,1165,GasA,Ex,Y,SBrkr,1.959048,1323,0,2.058523,1,0,2,1,4,1,Gd,8,Typ,1,None,Attchd,1994,RFn,3,844,TA,TA,Y,309,78,0,0,0,0,None,None,None,0,12,2006,WD,Normal,2.53192,7.834392,114.806
1304,1304,20,RL,1.456394,2.204939,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,8,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228,Gd,TA,PConc,Gd,TA,Ex,Unf,0,Unf,0,1616,1616,GasA,Ex,Y,SBrkr,1.999818,0,0,1.999818,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2005,RFn,3,834,TA,TA,Y,208,59,0,0,0,0,None,None,None,0,4,2006,WD,Normal,2.51402,7.387709,143.5644
1305,1305,160,RM,1.242925,2.094403,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,8,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117,Gd,TA,PConc,Gd,TA,TA,Unf,0,Unf,0,976,976,GasA,Ex,Y,SBrkr,1.929122,732,0,2.007285,0,0,2,0,3,1,Gd,7,Maj1,0,None,Detchd,2004,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,4,2006,WD,Normal,2.466003,7.443078,76.11241
1306,1306,20,RL,1.543753,2.249809,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,10,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300,Gd,TA,PConc,Ex,TA,TA,GLQ,1572,Unf,0,80,1652,GasA,Ex,Y,SBrkr,2.002796,0,0,2.002796,1,0,2,0,2,1,Ex,6,Typ,2,0,Attchd,2006,Fin,2,840,TA,TA,Y,404,102,0,0,0,0,None,None,None,0,11,2009,WD,Normal,2.540939,7.409742,196.7312
1307,1307,120,RL,1.353565,2.180103,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,8,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94,Gd,TA,PConc,Gd,TA,TA,Unf,0,Unf,0,1368,1368,GasA,Ex,Y,SBrkr,1.977008,0,0,1.977008,0,0,2,0,2,1,Gd,6,Typ,1,2,Attchd,2005,RFn,2,474,TA,TA,Y,132,35,0,0,0,0,None,None,None,0,9,2006,New,Partial,2.502951,7.221105,148.0263
1308,1308,20,RL,1.409607,2.196797,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,6,1995,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,Gd,Fa,TA,ALQ,746,Unf,0,244,990,GasA,Ex,Y,SBrkr,1.931189,0,0,1.931189,1,0,1,0,3,1,TA,5,Typ,0,None,Detchd,2000,Unf,2,480,TA,TA,Y,0,64,0,0,0,0,None,None,None,0,5,2009,WD,Normal,2.471062,6.897705,139.3939
1309,1309,20,RM,1.52718,2.239929,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,6,2005,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,TA,GLQ,144,ALQ,608,172,924,GasA,Ex,Y,SBrkr,1.949172,0,0,1.949172,1,0,1,0,2,1,Gd,6,Typ,0,None,Attchd,1948,Unf,2,528,TA,TA,Y,0,36,0,0,0,0,None,GdWo,None,0,5,2008,WD,Normal,2.476386,7.022868,131.016
1310,1310,20,RL,1.443172,2.183271,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,7,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88,TA,TA,CBlock,Gd,TA,TA,GLQ,1200,Unf,0,78,1278,GasA,Gd,Y,SBrkr,1.969277,0,0,1.969277,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,1991,RFn,2,496,TA,TA,Y,112,51,0,0,0,0,None,GdWo,None,0,6,2008,WD,Normal,2.492896,7.165493,138.4853
1311,1311,20,RL,1.52718,2.279312,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,8,2002,Gable,CompShg,BrkFace,HdBoard,None,0,Gd,Gd,PConc,Gd,TA,Ex,GLQ,1406,Unf,0,496,1902,GasA,TA,Y,SBrkr,2.021635,0,0,2.021635,1,0,2,0,3,1,Ex,7,Typ,2,None,Attchd,1959,Fin,2,567,TA,TA,Y,0,207,162,0,0,0,None,None,None,0,5,2010,WD,Normal,2.543324,7.550661,176.1304
1312,1312,20,RL,1.439718,2.206525,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,8,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,Gd,TA,PConc,Gd,TA,TA,GLQ,925,Unf,0,349,1274,GasA,Ex,Y,SBrkr,1.967101,0,0,1.967101,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2005,RFn,2,508,TA,TA,Y,264,98,0,0,0,0,None,None,None,0,1,2007,New,Partial,2.503153,7.149917,159.3407
1313,1313,60,RL,1.443172,2.215566,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,9,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336,Gd,TA,PConc,Ex,TA,TA,GLQ,482,Unf,0,971,1453,GasA,Ex,Y,SBrkr,1.985321,1357,0,2.072032,0,0,2,1,4,1,Gd,9,Typ,1,0,Attchd,1990,RFn,2,750,Gd,Gd,Y,500,0,0,0,0,0,None,None,None,0,6,2007,WD,Normal,2.535139,7.94094,107.4733
1314,1314,60,RL,1.543753,2.261828,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,10,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165,Gd,TA,PConc,Gd,TA,TA,Unf,0,Unf,0,1393,1393,GasA,Ex,Y,SBrkr,1.982355,1177,0,2.062153,0,0,2,1,4,1,Gd,10,Typ,1,None,BuiltIn,1999,Fin,3,779,TA,TA,Y,668,30,0,0,0,0,None,None,None,0,5,2010,WD,Normal,2.542893,7.862882,128.1908
1315,1315,20,RL,1.409607,2.198409,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,5,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,TA,Rec,732,Unf,0,216,948,GasA,Ex,Y,SBrkr,1.924884,0,0,1.924884,1,0,1,0,3,1,TA,5,Typ,1,None,Detchd,1956,Unf,1,280,TA,TA,Y,0,36,0,0,0,0,None,None,None,0,10,2007,WD,Normal,2.458467,6.854355,125.5274
1316,1316,60,RL,1.491251,2.231352,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,7,1969,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Fa,TA,Gd,ALQ,500,LwQ,276,176,952,GasA,TA,Y,SBrkr,1.945305,1020,0,2.03541,0,0,2,1,4,1,TA,9,Typ,2,2,Attchd,1969,Unf,2,576,TA,TA,Y,280,0,0,0,0,0,None,None,None,0,6,2008,WD,Normal,2.504709,7.655391,97.96402
1317,1317,20,RL,1.413636,2.22275,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,9,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270,Gd,TA,PConc,Ex,TA,Fa,Unf,0,Unf,0,1622,1622,GasA,Ex,Y,SBrkr,2.000985,0,0,2.000985,1,0,2,0,3,1,Ex,8,Typ,1,2,Attchd,2008,RFn,3,860,TA,TA,Y,172,42,0,0,0,0,None,None,None,0,1,2009,WD,Normal,2.533411,7.396335,181.284
1318,1318,120,FV,1.348111,2.122256,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,8,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,Fa,TA,Unf,0,Unf,0,1352,1352,GasA,Ex,Y,SBrkr,1.975377,0,0,1.975377,0,0,2,0,2,1,Gd,5,Typ,1,2,Attchd,2006,RFn,2,466,TA,TA,Y,0,241,0,0,0,0,None,None,None,0,4,2007,New,Partial,2.505494,7.20934,154.5118
1319,1319,20,RL,1.443172,2.261877,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,9,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178,Gd,TA,PConc,Gd,TA,Fa,Unf,0,Unf,0,1753,1753,GasA,Ex,Y,SBrkr,2.013341,0,0,2.013341,0,0,2,0,3,1,Gd,7,Typ,1,None,Attchd,2001,RFn,3,748,TA,TA,Y,198,150,0,0,0,0,None,None,None,0,8,2006,WD,Normal,2.527689,7.488294,153.8892
1320,1320,20,RL,1.462674,2.222634,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,5,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132,TA,TA,PConc,TA,TA,TA,ALQ,492,Unf,0,372,864,GasA,Ex,Y,SBrkr,1.924884,0,0,1.924884,0,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1954,Unf,1,248,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,2,2007,WD,Normal,2.452494,6.854355,117.0886
1321,1321,20,RL,1.446565,2.201215,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,7,1957,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,TA,ALQ,189,Rec,661,628,1478,GasA,Gd,Y,SBrkr,1.987661,0,0,1.987661,1,0,1,1,3,1,TA,6,Typ,2,2,Attchd,1957,RFn,2,442,TA,TA,Y,114,0,0,0,216,0,None,None,None,0,6,2009,WD,Normal,2.481636,7.298445,105.8863
1322,1322,20,RL,1.443172,2.174628,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,4,1950,Hip,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,Floor,TA,N,SBrkr,1.883921,0,0,1.883921,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1955,Unf,1,287,TA,Fa,Y,0,0,0,0,0,0,None,None,None,0,7,2008,WD,Normal,2.41514,6.579251,100.6944
1323,1323,60,RL,1.541765,2.222326,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,8,1992,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,TA,GLQ,674,Unf,0,76,750,GasA,Ex,Y,SBrkr,1.94118,862,0,2.023088,1,0,2,1,3,1,Gd,8,Typ,1,None,Attchd,1992,RFn,2,564,TA,TA,Y,240,39,0,0,0,0,None,None,None,0,6,2010,WD,Normal,2.497722,7.561642,98.80395
1324,1324,30,RL,1.364055,2.149563,Pave,None,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,5,1950,Hip,CompShg,VinylSd,VinylSd,None,0,Fa,TA,CBlock,TA,TA,TA,LwQ,280,Unf,0,140,420,GasA,Gd,Y,SBrkr,1.881363,0,0,1.881363,0,0,1,0,2,1,Fa,5,Typ,0,None,None,0,None,0,0,None,None,Y,164,0,0,0,0,0,None,None,None,0,12,2009,WD,Normal,2.42662,6.562444,116.5254
1325,1325,20,RL,1.462674,2.220175,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,9,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428,Gd,TA,PConc,Ex,TA,Ex,Unf,0,Unf,0,1795,1795,GasA,Ex,Y,SBrkr,2.013937,0,0,2.013937,0,0,2,0,2,1,Gd,7,Typ,1,2,Attchd,2007,RFn,3,895,TA,TA,Y,0,49,0,0,0,0,None,None,None,0,2,2007,New,Partial,2.476386,7.49276,81.89415
1326,1326,30,RM,1.305323,2.103968,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,5,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,TA,Ex,TA,Unf,0,Unf,0,796,796,GasA,Fa,N,SBrkr,1.899058,0,0,1.899058,0,0,1,0,2,1,TA,5,Typ,0,None,None,0,None,0,0,None,None,N,0,0,100,0,0,0,None,MnPrv,None,0,1,2008,WD,Normal,2.390146,6.679599,69.09548
1327,1327,30,RH,1.446565,2.123383,Pave,None,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,4,2006,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,TA,Rec,544,Unf,0,0,544,GasA,Ex,Y,SBrkr,1.894853,0,0,1.894853,0,0,1,0,3,1,Gd,6,Typ,0,None,None,0,None,0,0,None,None,Y,0,0,286,0,0,0,None,None,None,0,5,2007,WD,Normal,2.422783,6.651572,102.0672
1328,1328,20,RL,1.409607,2.174163,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,6,2008,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,CBlock,TA,TA,TA,ALQ,641,Unf,0,175,816,GasA,Ex,Y,SBrkr,1.902766,0,0,1.902766,0,1,1,0,3,1,Gd,5,Typ,1,0,Attchd,1982,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,10,2008,WD,Normal,2.466329,6.704414,159.9265
1329,1329,50,RM,1.409607,2.224991,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,7,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,Gd,Gd,BrkTil,Gd,TA,TA,LwQ,493,Unf,0,1017,1510,GasW,Ex,Y,SBrkr,1.997107,1208,0,2.071222,0,0,2,0,5,1,TA,8,Mod,2,None,Detchd,1920,Unf,2,520,Fa,TA,Y,0,547,0,0,480,0,None,MnPrv,Shed,1150,6,2008,WD,Normal,2.521956,7.934513,91.69054
1330,1330,60,RL,1.421453,2.209841,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,8,1998,Hip,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,TA,Unf,0,Unf,0,935,935,GasA,Gd,Y,SBrkr,1.925957,677,0,2.00115,0,0,2,1,3,1,TA,8,Typ,1,None,Attchd,1998,Fin,2,462,TA,TA,Y,0,28,0,0,0,0,None,None,None,0,6,2006,WD,Normal,2.49164,7.397562,108.1495
1331,1331,20,RL,1.491251,2.220327,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,9,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410,Gd,TA,PConc,Gd,Fa,Ex,Unf,0,Unf,0,1588,1588,GasA,Ex,Y,SBrkr,1.997449,0,0,1.997449,0,0,2,0,3,1,Gd,7,Typ,1,2,Attchd,2006,RFn,3,825,TA,TA,Y,144,45,0,0,0,0,None,None,None,0,12,2007,WD,Normal,2.512255,7.370231,142.9471
1332,1332,80,RL,1.388126,2.228448,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,6,1976,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Ex,ALQ,483,Unf,0,428,911,GasA,Gd,Y,SBrkr,1.925804,0,0,1.925804,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1976,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2006,WD,Normal,2.46762,6.860664,138.8889
1333,1333,20,RL,1.436201,2.207309,Pave,None,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,5,1958,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Gd,ALQ,690,Unf,0,126,816,GasA,Ex,Y,SBrkr,1.902766,0,0,1.902766,1,0,1,0,2,1,TA,3,Typ,1,2,Detchd,1958,Unf,1,288,Fa,Fa,Y,0,0,0,0,0,0,None,None,None,0,5,2009,WD,Normal,2.44347,6.704414,122.549
1334,1334,50,RM,1.409607,2.184008,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,6,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,TA,Unf,0,Unf,0,803,803,GasA,Ex,Y,SBrkr,1.900368,557,0,1.976195,0,0,1,1,2,1,Gd,6,Typ,0,None,Detchd,1951,Unf,1,297,TA,TA,Y,0,65,190,0,0,0,None,MnPrv,None,0,7,2006,WD,Normal,2.463007,7.21524,92.27941
1335,1335,160,RM,1.156269,2.050245,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,6,1970,Gable,CompShg,HdBoard,HdBoard,None,312,TA,TA,CBlock,TA,TA,TA,LwQ,765,Unf,0,0,765,GasA,TA,Y,SBrkr,1.893093,600,0,1.976704,0,0,1,1,3,1,TA,7,Min1,0,None,Attchd,1970,Unf,2,440,TA,TA,Y,0,36,0,0,0,0,None,None,None,0,5,2009,WD,Normal,2.462667,7.21891,91.57509
